block	context	SZ	CSI	ProbeType	Ans	PC	RT
1	0	4	0.3	0	right'	0	3.821341094
1	0	4	0.3	0	left'	1	0.296197992
1	0	4	0.3	2	right'	1	0.679801478
1	0	4	0.3	1	left'	0	0.613338075
1	1	6	0.3	0	left'	1	1.748340024
1	1	6	0.3	1	right'	1	1.000478424
1	1	4	0.3	2	right'	1	0.696405782
1	1	4	0.3	2	right'	1	0.93229238
1	0	4	0.3	0	left'	1	2.102357027
1	0	4	0.3	0	left'	1	1.649598807
1	1	8	2	0	right'	0	0.80553811
1	1	8	2	0	right'	0	1.655954896
1	0	2	2	1	left'	0	1.236931867
1	0	2	2	2	right'	1	1.185188679
1	1	6	2	1	right'	1	1.160776436
1	1	6	2	0	left'	1	1.005009634
1	0	6	2	1	right'	1	0.662512301
1	0	6	2	1	right'	1	1.357101099
1	1	6	2	0	right'	0	1.105085858
1	1	6	2	2	right'	1	0.814032895
1	1	2	2	2	right'	1	0.626313938
1	1	2	2	0	right'	0	1.241651367
1	0	8	2	2	left'	0	1.970493254
1	0	8	2	2	right'	1	1.321385503
1	1	8	2	0	right'	0	0.868842416
1	1	8	2	1	left'	0	0.510383809
1	1	2	2	2	right'	1	0.761396018
1	1	2	2	0	left'	1	0.782855614
1	0	4	2	0	right'	0	2.342329568
1	0	4	2	0	left'	1	0.85648353
1	1	4	2	0	left'	1	0.921024948
1	1	4	2	0	left'	1	0.966423099
1	0	8	2	1	right'	1	0.824862562
1	0	8	2	0	right'	0	2.121081475
1	1	2	2	2	right'	1	0.621232857
1	1	2	2	1	right'	1	0.652678166
1	1	8	2	2	right'	1	0.832074839
1	1	8	2	0	left'	1	0.470879506
1	1	4	2	0	left'	1	0.874981398
1	1	4	2	2	right'	1	0.608139757
1	1	4	2	1	right'	1	1.047695928
1	1	4	2	1	right'	1	1.358762161
1	1	2	2	1	right'	1	0.520359655
1	1	2	2	0	left'	1	0.662814671
1	1	2	2	0	left'	1	0.447299768
1	1	2	2	0	left'	1	0.41228957
1	1	2	2	0	left'	1	0.734339813
1	1	2	2	2	right'	1	0.567085314
1	0	6	2	2	right'	1	0.870967691
1	0	6	2	2	left'	0	1.635928203
1	0	6	2	0	right'	0	0.889908456
1	0	6	2	0	left'	1	2.426467018
1	1	6	2	1	right'	1	0.63244621
1	1	6	2	2	left'	0	0.690949699
1	1	6	2	1	right'	1	1.822912551
1	1	6	2	2	right'	1	0.972688398
1	0	4	2	1	left'	0	2.576351024
1	0	4	2	2	right'	1	1.309760437
1	0	8	2	0	left'	1	1.179999834
1	0	8	2	1	right'	1	2.927619854
1	0	4	2	0	right'	0	0.820568985
1	0	4	2	2	right'	1	0.593658359
1	1	6	2	0	right'	0	0.830090486
1	1	6	2	0	right'	0	0.905694466
1	0	2	2	2	right'	1	0.526955745
1	0	2	2	0	left'	1	1.019954455
1	0	4	2	2	right'	1	0.466220006
1	0	4	2	0	left'	1	0.686712175
1	0	8	2	2	right'	1	0.741510643
1	0	8	2	0	left'	1	1.422602523
1	0	4	2	0	left'	1	0.718430249
1	0	4	2	1	left'	0	1.542457938
1	1	2	2	0	left'	1	0.802502172
1	1	2	2	2	right'	1	0.573288638
1	0	8	2	2	right'	1	0.836388153
1	0	8	2	2	right'	1	1.0483733
1	0	4	2	0	left'	1	1.072661595
1	0	4	2	2	right'	1	0.880377086
1	1	8	2	0	left'	1	0.791844217
1	1	8	2	0	right'	0	0.808826682
1	0	2	2	1	right'	1	0.883970001
1	0	2	2	0	left'	1	0.746124353
1	0	8	2	2	right'	1	0.641546525
1	0	8	2	0	left'	1	1.033116635
1	1	6	2	1	right'	1	0.544619924
1	1	6	2	0	left'	1	0.471853328
1	1	4	2	0	left'	1	0.641478235
1	1	4	2	0	left'	1	0.752110966
1	1	6	2	0	right'	0	0.718932752
1	1	6	2	1	left'	0	0.625208274
1	1	4	2	0	left'	1	0.731440849
1	1	4	2	2	right'	1	0.715093125
1	0	2	2	1	right'	1	0.874877187
1	0	2	2	1	right'	1	1.158729714
1	1	8	2	0	left'	1	1.40324136
1	1	8	2	0	left'	1	1.355180694
1	1	6	2	2	right'	1	0.71271719
1	1	6	2	2	right'	1	0.83318603
1	0	6	2	0	left'	1	0.738038518
1	0	6	2	1	right'	1	3.068680257
1	0	8	2	1	right'	1	0.842825953
1	0	8	2	2	right'	1	1.517247532
1	1	6	2	1	right'	1	0.863695413
1	1	6	2	2	right'	1	1.051305027
1	0	8	2	1	left'	0	1.985708867
1	0	8	2	1	left'	0	1.087537337
1	0	8	2	0	left'	1	1.16888635
1	0	8	2	2	left'	0	0.740588927
1	1	8	2	0	right'	0	0.766424205
1	1	8	2	0	right'	0	0.728847808
1	0	2	2	2	right'	1	0.57094152
1	0	2	2	1	right'	1	0.832190103
1	0	4	2	2	right'	1	0.658174513
1	0	4	2	2	left'	0	2.126607032
1	0	4	2	1	left'	0	0.671458273
1	0	4	2	2	right'	1	0.501370731
1	1	2	2	0	left'	1	0.662093483
1	1	2	2	0	left'	1	0.684907823
1	1	4	2	1	right'	1	1.157897999
1	1	4	2	0	left'	1	0.561742915
1	0	6	2	0	right'	0	0.690371406
1	0	6	2	2	left'	0	0.635996098
1	0	2	2	2	right'	1	0.630414093
1	0	2	2	2	right'	1	0.492486339
1	1	8	2	1	left'	0	0.99974342
1	1	8	2	1	left'	0	0.425978726
1	1	8	2	2	right'	1	1.030372803
1	1	8	2	1	left'	0	0.670748532
1	0	8	2	0	left'	1	2.32753988
1	0	8	2	1	right'	1	0.973146295
1	0	2	2	0	left'	1	0.468734494
1	0	2	2	1	right'	1	0.63048633
1	0	2	2	2	right'	1	0.809799319
1	0	2	2	1	right'	1	0.764525905
1	0	4	2	0	left'	1	1.131094031
1	0	4	2	0	left'	1	1.609365421
1	1	2	2	2	right'	1	0.749426345
1	1	2	2	0	left'	1	0.744548949
1	1	8	2	0	left'	1	1.470887796
1	1	8	2	0	left'	1	0.952819996
1	0	6	2	0	left'	1	0.695679068
1	0	6	2	2	left'	0	0.728014908
1	1	4	2	0	left'	1	0.862175273
1	1	4	2	0	left'	1	0.83363998
1	1	4	2	2	right'	1	0.556460912
1	1	4	2	2	left'	0	0.62003364
1	1	6	2	0	left'	1	1.206650643
1	1	6	2	0	right'	0	1.097621737
1	1	2	2	2	right'	1	0.563885559
1	1	2	2	2	right'	1	0.512116319
1	1	4	2	0	left'	1	0.60620593
1	1	4	2	0	left'	1	0.556290384
1	1	6	2	0	left'	1	0.609319237
1	1	6	2	2	right'	1	0.709899938
1	0	2	2	0	left'	1	0.455050075
1	0	2	2	0	left'	1	0.658146882
1	1	6	2	0	left'	1	0.665788241
1	1	6	2	0	right'	0	0.871666379
1	0	6	2	1	left'	0	0.748757263
1	0	6	2	0	left'	1	0.519132016
1	0	4	2	2	right'	1	1.460822344
1	0	4	2	0	left'	1	0.791968955
1	0	6	2	0	right'	0	2.466941984
1	0	6	2	1	left'	0	0.5916219
1	0	2	2	0	left'	1	0.619432452
1	0	2	2	0	left'	1	0.426095569
1	0	4	2	0	left'	1	0.584462517
1	0	4	2	1	left'	0	0.942087435
1	0	8	2	0	right'	0	1.202478251
1	0	8	2	0	left'	1	0.424992668
1	0	4	5	2	right'	1	0.756836387
1	0	4	5	0	left'	1	0.766837102
1	1	8	5	1	right'	1	0.757050731
1	1	8	5	1	left'	0	1.13251075
1	1	6	5	0	left'	1	2.389912206
1	1	6	5	0	left'	1	0.9896981
1	0	6	5	0	left'	1	0.78460786
1	0	6	5	1	left'	0	1.464349733
1	0	2	5	0	left'	1	0.631601074
1	0	2	5	0	right'	0	1.136629852
1	0	4	5	0	left'	1	0.71865525
1	0	4	5	0	left'	1	1.208676049
1	0	2	5	1	left'	0	0.648363274
1	0	2	5	0	left'	1	0.805013502
1	0	2	5	1	left'	0	1.892801893
1	0	2	5	1	right'	1	1.407743754
1	1	8	5	2	right'	1	0.937893333
1	1	8	5	1	right'	1	1.166897655
1	0	2	5	1	right'	1	1.016324434
1	0	2	5	2	right'	1	0.767555527
1	1	4	5	0	left'	1	1.21794768
1	1	4	5	0	left'	1	0.71065231
1	0	2	5	0	right'	0	0.74278486
1	0	2	5	1	left'	0	0.721324081
1	0	4	5	0	left'	1	1.693691951
1	0	4	5	1	right'	1	0.826846915
1	0	8	5	0	left'	1	0.713177851
1	0	8	5	0	right'	0	0.805616269
1	1	2	5	2	right'	1	0.731599139
1	1	2	5	0	left'	1	0.525526394
1	0	4	5	1	left'	0	1.464134994
1	0	4	5	0	left'	1	0.798841757
1	0	2	5	2	right'	1	0.706664656
1	0	2	5	0	left'	1	0.538988971
1	0	4	5	0	left'	1	2.490075668
1	0	4	5	0	left'	1	0.64174271
1	1	2	5	0	left'	1	0.487027098
1	1	2	5	1	right'	1	2.186635398
1	1	6	5	0	right'	0	0.882199991
1	1	6	5	0	left'	1	0.666291533
1	0	8	5	2	left'	0	0.798175042
1	0	8	5	0	left'	1	0.577602742
1	1	6	5	1	right'	1	0.679724898
1	1	6	5	2	left'	0	0.808722076
1	0	6	5	0	left'	1	0.707197949
1	0	6	5	2	left'	0	0.984557807
1	0	6	5	0	left'	1	0.620099956
1	0	6	5	2	right'	1	1.180990235
1	1	2	5	0	left'	1	0.619750217
1	1	2	5	0	left'	1	0.568162557
1	0	8	5	0	left'	1	1.568182294
1	0	8	5	0	right'	0	1.784700229
1	1	6	5	0	left'	1	0.633189109
1	1	6	5	1	right'	1	2.023858424
1	1	2	5	2	right'	1	0.573183243
1	1	2	5	0	left'	1	0.501862182
1	0	4	5	0	left'	1	0.668637467
1	0	4	5	0	right'	0	0.779362173
1	1	4	5	0	left'	1	0.680379771
1	1	4	5	1	left'	0	1.015258244
1	0	4	5	2	right'	1	0.679498713
1	0	4	5	0	left'	1	0.681610962
1	0	4	5	1	right'	1	0.844460962
1	0	4	5	1	right'	1	0.625698145
1	0	6	5	0	left'	1	1.197957699
1	0	6	5	2	right'	1	0.810211031
1	1	6	5	0	left'	1	0.81277723
1	1	6	5	0	left'	1	0.689305216
1	0	8	5	1	right'	1	0.949536557
1	0	8	5	1	left'	0	0.686450068
1	1	8	5	0	right'	0	0.869726631
1	1	8	5	1	left'	0	0.761932469
1	0	6	5	1	right'	1	0.83603723
1	0	6	5	1	right'	1	0.861294215
1	0	8	5	2	right'	1	0.613310838
1	0	8	5	1	left'	0	0.825693487
1	0	8	5	1	left'	0	0.7126039
1	0	8	5	0	left'	1	0.80581798
1	0	8	5	1	left'	0	1.195971767
1	0	8	5	1	left'	0	0.589196623
1	1	6	5	2	right'	1	0.788841042
1	1	6	5	0	right'	0	2.004505157
1	1	8	5	1	right'	1	2.901893129
1	1	8	5	0	left'	1	0.90646776
1	0	2	5	1	right'	1	0.683630842
1	0	2	5	2	right'	1	0.49967809
1	1	4	5	2	right'	1	1.039785357
1	1	4	5	1	right'	1	1.201106138
1	0	4	5	0	left'	1	0.858960123
1	0	4	5	1	right'	1	0.96274571
1	0	8	5	0	right'	0	0.980171072
1	0	8	5	0	left'	1	0.515213836
1	0	6	5	1	right'	1	0.824810456
1	0	6	5	0	left'	1	0.795116209
1	1	8	5	2	right'	1	0.674667896
1	1	8	5	0	left'	1	0.601459982
1	1	4	5	0	left'	1	0.737401804
1	1	4	5	0	left'	1	0.635203068
1	0	8	5	0	left'	1	0.407713754
1	0	8	5	2	right'	1	0.702988056
1	0	4	5	1	right'	1	1.758971531
1	0	4	5	0	left'	1	0.770044752
1	1	4	5	2	left'	0	1.466533824
1	1	4	5	0	right'	0	0.996045109
1	0	8	5	1	right'	1	0.939171893
1	0	8	5	0	right'	0	0.792695669
1	1	2	5	2	right'	1	0.546466908
1	1	2	5	1	left'	0	0.758268895
1	0	4	5	2	right'	1	0.713417852
1	0	4	5	2	right'	1	0.640020463
1	0	4	5	0	right'	0	0.617383756
1	0	4	5	2	left'	0	0.671659984
1	0	6	5	1	left'	0	0.7796152
1	0	6	5	0	left'	1	1.002198697
1	1	2	5	1	right'	1	0.602266434
1	1	2	5	0	left'	1	0.456696137
1	1	2	5	1	right'	1	0.6131036
1	1	2	5	2	right'	1	0.721917374
1	1	6	5	1	right'	1	0.705248332
1	1	6	5	2	left'	0	0.666137979
1	1	6	5	0	right'	0	1.076236747
1	1	6	5	0	right'	0	1.243405982
1	1	6	5	2	right'	1	0.805338372
1	1	6	5	0	right'	0	1.132773646
1	0	8	5	0	left'	1	1.506820499
1	0	8	5	0	left'	1	0.883900527
1	1	4	5	1	right'	1	0.62836066
1	1	4	5	0	left'	1	0.641278891
1	1	6	5	2	left'	0	1.888551343
1	1	6	5	0	left'	1	0.635958598
1	0	8	5	0	left'	1	0.718732224
1	0	8	5	1	right'	1	1.098412399
1	0	4	5	0	left'	1	0.620792328
1	0	4	5	2	right'	1	1.016191802
1	1	8	5	2	right'	1	1.270778769
1	1	8	5	1	left'	0	0.980303704
1	0	6	5	1	right'	1	2.495877542
1	0	6	5	0	right'	0	0.783386538
1	0	2	5	1	right'	1	0.625906568
1	0	2	5	1	right'	1	0.75224044
1	1	2	5	2	right'	1	0.56894414
1	1	2	5	1	right'	1	0.637952031
1	1	6	5	1	left'	0	1.317939036
1	1	6	5	1	left'	0	0.980342784
1	0	2	5	0	left'	1	0.595274421
1	0	2	5	0	left'	1	0.584456596
1	0	2	5	2	right'	1	0.589444914
1	0	2	5	0	left'	1	0.414258923
1	1	2	5	0	left'	1	0.536829353
1	1	2	5	1	right'	1	0.835830782
1	1	8	5	0	left'	1	1.162201839
1	1	8	5	2	right'	1	0.915072283
1	0	8	5	0	right'	0	0.777522294
1	0	8	5	0	right'	0	1.059803365
1	0	4	5	2	right'	1	0.948548919
1	0	4	5	0	left'	1	0.595375869
1	0	6	5	0	left'	1	0.835453016
1	0	6	5	0	left'	1	2.841959106
1	0	2	5	0	left'	1	0.559138032
1	0	2	5	0	left'	1	0.509188539
1	0	2	0.3	1	left'	0	2.221225154
1	0	2	0.3	1	right'	1	5.406866892
1	1	4	0.3	0	left'	1	2.105545501
1	1	4	0.3	0	left'	1	2.960134843
1	1	6	0.3	0	left'	1	2.589930585
1	1	6	0.3	1	right'	1	1.881744276
1	0	8	0.3	0	left'	1	2.893288438
1	0	8	0.3	0	left'	1	1.725771173
1	0	2	0.3	0	left'	1	0.825637554
1	0	2	0.3	0	left'	1	0.960316818
1	1	4	0.3	0	left'	1	1.417362231
1	1	4	0.3	1	right'	1	1.029666267
1	0	6	0.3	1	right'	1	4.531284897
1	0	6	0.3	0	right'	0	3.876643055
1	1	8	0.3	0	right'	0	3.409793492
1	1	8	0.3	2	right'	1	1.422105423
1	0	2	0.3	2	right'	1	1.552255444
1	0	2	0.3	1	right'	1	1.264866785
1	1	4	0.3	2	right'	1	1.411215344
1	1	4	0.3	0	left'	1	1.353422295
1	1	6	0.3	0	left'	1	1.372578617
1	1	6	0.3	1	right'	1	1.249980756
1	1	8	0.3	0	left'	1	1.63981542
1	1	8	0.3	1	right'	1	1.011402846
1	0	2	0.3	0	left'	1	0.767058972
1	0	2	0.3	0	left'	1	1.422219108
1	1	4	0.3	0	right'	0	1.834441039
1	1	4	0.3	0	left'	1	3.124952088
1	1	6	0.3	1	right'	1	2.55610613
1	1	6	0.3	0	right'	0	3.276171341
1	1	8	0.3	0	left'	1	2.430274561
1	1	8	0.3	0	left'	1	3.350067797
1	1	2	0.3	1	right'	1	1.487621555
1	1	2	0.3	2	right'	1	1.066736667
1	0	4	0.3	1	right'	1	1.887195236
1	0	4	0.3	2	right'	1	1.051324056
1	0	6	0.3	1	right'	1	2.381679736
1	0	6	0.3	2	right'	1	1.150018849
1	0	8	0.3	0	left'	1	1.182080002
1	0	8	0.3	1	left'	0	1.578562871
1	0	2	0.3	0	left'	1	0.748064493
1	0	2	0.3	1	right'	1	0.795386677
1	1	4	0.3	2	right'	1	1.111662782
1	1	4	0.3	0	left'	1	1.235976576
1	0	6	0.3	2	right'	1	1.204727403
1	0	6	0.3	2	left'	0	2.399964868
1	1	8	0.3	0	left'	1	2.541906159
1	1	8	0.3	1	left'	0	1.389630978
1	1	2	0.3	0	left'	1	0.764994089
1	1	2	0.3	2	right'	1	0.803191865
1	0	4	0.3	2	right'	1	1.336286644
1	0	4	0.3	0	left'	1	0.992349155
1	0	6	0.3	1	right'	1	1.849696149
1	0	6	0.3	0	left'	1	2.466945879
1	0	8	0.3	0	left'	1	1.922214569
1	0	8	0.3	0	left'	1	1.610119152
1	0	2	0.3	0	left'	1	0.991229673
1	0	2	0.3	2	right'	1	0.81188127
1	0	4	0.3	1	right'	1	1.815021819
1	0	4	0.3	2	right'	1	1.043059391
1	1	6	0.3	0	left'	1	1.302860481
1	1	6	0.3	0	left'	1	1.31186331
1	0	8	0.3	1	right'	1	1.614443526
1	0	8	0.3	2	right'	1	1.625822292
1	1	2	0.3	1	right'	1	0.931264766
1	1	2	0.3	1	right'	1	2.027623095
1	0	4	0.3	1	left'	0	2.411576926
1	0	4	0.3	0	left'	1	1.034277616
1	0	6	0.3	2	right'	1	0.970256758
1	0	6	0.3	0	left'	1	0.90807144
1	1	8	0.3	2	right'	1	2.077886485
1	1	8	0.3	1	right'	1	0.969967809
1	0	2	0.3	2	right'	1	0.881705197
1	0	2	0.3	0	left'	1	0.828398363
1	0	4	0.3	1	right'	1	1.132083851
1	0	4	0.3	0	left'	1	0.765691594
1	0	6	0.3	0	left'	1	1.338703635
1	0	6	0.3	0	right'	0	1.185462921
1	0	8	0.3	1	left'	0	1.350987935
1	0	8	0.3	1	left'	0	1.181485524
1	1	2	0.3	2	right'	1	1.646064939
1	1	2	0.3	2	right'	1	0.731458978
1	0	4	0.3	0	left'	1	1.405100037
1	0	4	0.3	0	left'	1	1.303853252
1	1	6	0.3	1	right'	1	1.6457527
1	1	6	0.3	2	right'	1	1.257413705
1	0	8	0.3	0	right'	0	2.598950387
1	0	8	0.3	2	left'	0	1.598711964
1	0	2	0.3	2	right'	1	0.768942275
1	0	2	0.3	1	right'	1	1.088802616
1	1	4	0.3	0	left'	1	1.202409886
1	1	4	0.3	0	left'	1	1.134812686
1	0	6	0.3	0	left'	1	1.405335302
1	0	6	0.3	2	right'	1	1.815529455
1	0	8	0.3	2	right'	1	0.835989997
1	0	8	0.3	1	left'	0	1.129327383
1	0	2	0.3	1	right'	1	0.738291132
1	0	2	0.3	0	left'	1	0.853487624
1	1	4	0.3	0	left'	1	0.951585176
1	1	4	0.3	1	right'	1	0.726917497
1	0	6	0.3	1	left'	0	0.890963027
1	0	6	0.3	0	left'	1	2.090271048
1	1	8	0.3	1	right'	1	1.400648952
1	1	8	0.3	0	left'	1	1.246440731
1	1	2	0.3	2	right'	1	0.793909956
1	1	2	0.3	0	left'	1	0.727821451
1	0	4	0.3	0	left'	1	0.719756919
1	0	4	0.3	2	right'	1	1.277702536
1	1	6	0.3	0	left'	1	1.535893089
1	1	6	0.3	2	right'	1	0.862981903
1	0	8	0.3	0	left'	1	2.124969062
1	0	8	0.3	2	right'	1	1.253262622
1	0	2	0.3	2	right'	1	0.622528189
1	0	2	0.3	2	right'	1	0.565025668
1	0	4	0.3	0	right'	0	1.191645334
1	0	4	0.3	0	right'	0	1.860171357
1	0	6	0.3	0	left'	1	1.785079234
1	0	6	0.3	0	right'	0	1.166497258
1	0	2	0.3	2	right'	1	1.755957708
1	0	2	0.3	2	right'	1	0.803680158
1	0	4	0.3	1	right'	1	1.027527568
1	0	4	0.3	2	right'	1	0.808596246
1	1	6	0.3	2	right'	1	0.720236923
1	1	6	0.3	2	left'	0	1.798859202
1	1	8	0.3	0	left'	1	1.492669092
1	1	8	0.3	2	left'	0	1.818664872
1	0	2	0.3	1	right'	1	0.930375812
1	0	2	0.3	0	left'	1	0.629766531
1	1	4	0.3	1	right'	1	0.851683269
1	1	4	0.3	2	right'	1	0.680431372
1	0	6	0.3	0	left'	1	0.640052658
1	0	6	0.3	2	right'	1	0.651352477
1	1	8	0.3	1	right'	1	0.78978611
1	1	8	0.3	1	right'	1	1.35399743
1	0	2	0.3	0	left'	1	0.814796028
1	0	2	0.3	2	right'	1	0.595957471
1	1	4	0.3	0	left'	1	0.584799364
1	1	4	0.3	1	right'	1	1.065944425
1	0	6	0.3	0	left'	1	1.199913947
1	0	6	0.3	0	left'	1	0.916088603
1	0	8	0.3	1	left'	0	1.92411603
1	0	8	0.3	1	right'	1	2.13507953
1	0	2	0.3	0	left'	1	0.511605544
1	0	2	0.3	0	left'	1	0.570286759
1	0	4	0.3	1	right'	1	0.833087476
1	0	4	0.3	1	right'	1	0.637063689
1	0	6	0.3	0	left'	1	1.101894948
1	0	6	0.3	2	left'	0	1.605999254
1	0	8	0.3	0	right'	0	1.367415817
1	0	8	0.3	0	left'	1	1.021857132
1	1	2	0.3	1	right'	1	0.885906411
1	1	2	0.3	0	left'	1	0.466333243
1	1	4	0.3	2	right'	1	0.653293412
1	1	4	0.3	0	left'	1	0.594119957
1	1	6	0.3	0	left'	1	1.893417913
1	1	6	0.3	0	left'	1	1.269921032
1	0	8	0.3	2	right'	1	0.752166233
1	0	8	0.3	2	right'	1	1.006461494
1	0	2	0.3	2	right'	1	0.565360012
1	0	2	0.3	2	right'	1	0.587234908
1	0	2	2	1	right'	1	0.890744736
1	0	2	2	2	right'	1	0.805625041
1	0	4	2	0	left'	1	2.258099763
1	0	4	2	2	right'	1	0.916480975
1	1	6	2	0	left'	1	1.226080452
1	1	6	2	0	left'	1	1.605076747
1	0	8	2	0	left'	1	0.753054397
1	0	8	2	0	left'	1	1.008737169
1	0	2	2	1	right'	1	0.978182342
1	0	2	2	0	left'	1	1.035999076
1	0	4	2	0	left'	1	1.3912427
1	0	4	2	1	right'	1	0.837838958
1	1	6	2	0	left'	1	2.396556291
1	1	6	2	1	left'	0	1.131500031
1	0	8	2	0	left'	1	1.136334013
1	0	8	2	0	left'	1	1.112699368
1	1	2	2	2	right'	1	0.628407048
1	1	2	2	2	right'	1	0.914532145
1	0	4	2	0	right'	0	2.44243057
1	0	4	2	2	right'	1	0.743167352
1	0	6	2	0	left'	1	1.630949171
1	0	6	2	0	left'	1	1.497437547
1	1	8	2	1	left'	0	1.615312348
1	1	8	2	0	left'	1	1.211336529
1	0	2	2	2	right'	1	1.02283885
1	0	2	2	1	right'	1	1.049969704
1	1	4	2	0	left'	1	1.054139339
1	1	4	2	0	left'	1	0.779267482
1	1	6	2	0	left'	1	0.862040054
1	1	6	2	2	right'	1	0.817672891
1	1	8	2	0	left'	1	0.755757969
1	1	8	2	0	left'	1	0.78692109
1	0	2	2	0	left'	1	0.726050649
1	0	2	2	0	left'	1	0.777575232
1	0	4	2	2	right'	1	0.629606662
1	0	4	2	0	right'	0	1.178996295
1	1	6	2	0	left'	1	0.833046029
1	1	6	2	1	left'	0	1.28562812
1	0	8	2	0	right'	0	1.250532997
1	0	8	2	0	left'	1	0.790960856
1	1	2	2	0	left'	1	0.84395466
1	1	2	2	2	right'	1	0.816429856
1	1	4	2	0	left'	1	1.108026045
1	1	4	2	1	right'	1	0.717797037
1	1	6	2	0	left'	1	1.28434561
1	1	6	2	0	left'	1	1.365611067
1	1	8	2	2	right'	1	0.894733975
1	1	8	2	2	right'	1	0.91359069
1	1	2	2	0	left'	1	0.78008933
1	1	2	2	2	right'	1	0.748838972
1	0	4	2	2	right'	1	0.62257319
1	0	4	2	0	left'	1	1.596340368
1	1	6	2	0	right'	0	1.933322544
1	1	6	2	1	left'	0	0.953633875
1	0	8	2	0	left'	1	1.424789258
1	0	8	2	0	left'	1	1.159998658
1	0	2	2	0	left'	1	0.934901897
1	0	2	2	0	left'	1	0.676586607
1	0	4	2	1	left'	0	1.442412412
1	0	4	2	2	right'	1	0.798178276
1	0	6	2	1	left'	0	2.919072046
1	0	6	2	0	left'	1	1.480401766
1	0	8	2	0	left'	1	0.677164506
1	0	8	2	1	left'	0	1.254704606
1	1	2	2	2	right'	1	0.607120709
1	1	2	2	0	left'	1	0.944483019
1	0	4	2	1	right'	1	1.055419085
1	0	4	2	0	left'	1	1.977352599
1	0	6	2	1	left'	0	0.987552673
1	0	6	2	2	right'	1	0.951901757
1	0	8	2	0	left'	1	0.892082114
1	0	8	2	1	left'	0	0.997181559
1	1	2	2	1	right'	1	2.396577212
1	1	2	2	1	left'	0	0.860001224
1	0	4	2	0	right'	0	1.312489761
1	0	4	2	0	left'	1	0.565632383
1	0	6	2	0	left'	1	0.712843843
1	0	6	2	1	left'	0	1.424588336
1	1	8	2	2	right'	1	1.090379207
1	1	8	2	0	left'	1	0.902067054
1	0	2	2	1	right'	1	0.860482806
1	0	2	2	0	left'	1	0.818330133
1	0	4	2	0	left'	1	1.204088714
1	0	4	2	0	left'	1	1.008606904
1	1	6	2	0	left'	1	1.081986251
1	1	6	2	1	left'	0	1.26659535
1	0	8	2	0	left'	1	0.995691416
1	0	8	2	0	right'	0	0.714000825
1	0	2	2	0	left'	1	1.399940789
1	0	2	2	0	left'	1	0.701121653
1	0	4	2	0	left'	1	0.89171698
1	0	4	2	0	left'	1	2.720313108
1	0	6	2	0	left'	1	0.631676677
1	0	6	2	0	left'	1	1.402605282
1	1	8	2	2	right'	1	0.793869692
1	1	8	2	0	left'	1	2.005290301
1	0	2	2	0	left'	1	0.650128389
1	0	2	2	2	right'	1	0.580314726
1	0	4	2	0	left'	1	0.863484012
1	0	4	2	2	right'	1	1.502635874
1	0	6	2	0	left'	1	0.839272258
1	0	6	2	0	left'	1	1.051549452
1	0	8	2	0	left'	1	1.374209287
1	0	8	2	0	left'	1	0.780857888
1	0	2	2	0	left'	1	0.753359926
1	0	2	2	2	right'	1	0.72012008
1	0	4	2	2	right'	1	0.959830894
1	0	4	2	1	right'	1	1.263819146
1	0	6	2	0	left'	1	0.741173522
1	0	6	2	0	right'	0	1.986763194
1	0	8	2	1	right'	1	0.906962616
1	0	8	2	2	left'	0	1.358907992
1	0	2	2	0	left'	1	0.877907406
1	0	2	2	0	left'	1	0.647381001
1	1	4	2	0	left'	1	0.794275485
1	1	4	2	2	left'	0	1.280234791
1	1	6	2	0	right'	0	1.429695083
1	1	6	2	0	right'	0	1.216123932
1	0	2	2	0	left'	1	1.170132021
1	0	2	2	0	left'	1	0.602541729
1	1	4	2	0	left'	1	0.799958158
1	1	4	2	1	right'	1	2.396034445
1	1	6	2	0	left'	1	0.857088045
1	1	6	2	1	right'	1	1.169890045
1	1	8	2	0	left'	1	2.928087901
1	1	8	2	0	right'	0	3.535889141
1	0	2	2	0	left'	1	1.693082384
1	0	2	2	0	left'	1	0.81339115
1	0	4	2	2	right'	1	0.823356353
1	0	4	2	1	right'	1	2.159292863
1	0	6	2	0	right'	0	2.932120561
1	0	6	2	0	right'	0	6.94572487
1	1	8	2	0	right'	0	3.320613899
1	1	8	2	2	right'	1	1.231924178
1	1	2	2	1	right'	1	0.867069038
1	1	2	2	2	right'	1	0.925142748
1	1	4	2	0	left'	1	1.651006685
1	1	4	2	1	right'	1	1.386057399
1	0	6	2	2	right'	1	1.205886358
1	0	6	2	0	left'	1	0.680189791
1	1	8	2	0	right'	0	2.222574374
1	1	8	2	0	right'	0	0.970152152
1	1	2	2	0	left'	1	0.762209595
1	1	2	2	0	left'	1	0.524791035
1	1	4	2	2	right'	1	0.705077339
1	1	4	2	2	right'	1	0.955735469
1	1	6	2	1	right'	1	0.881534274
1	1	6	2	0	left'	1	0.615674719
1	0	8	2	0	left'	1	0.534527289
1	0	8	2	2	left'	0	1.663012693
1	0	2	2	0	left'	1	0.557492061
1	0	2	2	1	right'	1	0.622584637
1	0	4	2	0	left'	1	1.248570352
1	0	4	2	0	left'	1	0.640931349
1	0	6	2	1	right'	1	1.314809252
1	0	6	2	0	left'	1	0.531635426
1	0	8	2	2	right'	1	0.95747114
1	0	8	2	0	left'	1	1.052066956
1	0	2	2	2	right'	1	0.755772969
